name,aliases,help,source,line,kind,section,group
도시침공,cityinvasion,관리자가 선택형 도시 침공 장면을 시작합니다.,apocalypse_bot/commands/v1620_living_legends.py,1062,command,main,codex
축제시작,startfestival,관리자가 도시 축제 연출을 시작합니다.,apocalypse_bot/commands/v1620_living_legends.py,1066,command,main,codex
서버엔딩,serverending,관리자가 서버 시즌 엔딩 장면을 시작합니다.,apocalypse_bot/commands/v1620_living_legends.py,1070,command,main,codex
명령어UI검수,helpuiaudit | commandcenteraudit,새 명령어 센터의 카테고리·페이지·버튼 구성을 검사합니다.,apocalypse_bot/commands/v1620_living_legends.py,1102,command,main,codex
초기기능검수,legacyfeatureaudit | corefeatureaudit,초기 핵심 기능이 삭제되지 않았는지 검사합니다.,apocalypse_bot/commands/v1620_living_legends.py,1114,command,main,codex
1620통합검수,v1620audit | livinglegendsaudit,v16.2 기능과 기존 기능·언어·명령 충돌을 검사합니다.,apocalypse_bot/commands/v1620_living_legends.py,1120,command,main,codex
이미지검수,visualaudit1621 | fontaudit,한글 폰트와 정보 이미지 렌더러 상태를 검사합니다.,apocalypse_bot/commands/v1621_visual_command_hotfix.py,688,command,system,audit
1621통합검수,v1621audit | 1621audit,v16.2.1 이미지·명령어·홈페이지 패치 연결을 검사합니다.,apocalypse_bot/commands/v1621_visual_command_hotfix.py,712,command,system,audit
정부지원금,재기지원금 | 생존지원금,"보유 식량이 -10,000 이하일 때 24시간마다 최대 250,000 식량의 재기 지원을 받습니다.",apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1116,command,play,gambling
초보센터,신규안내 | 첫걸음센터,처음 들어온 생존자를 위한 RPG 시작 순서와 주요 카테고리를 안내합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1158,command,main,onboarding
명령어전수검수,fullcommandaudit | commandregistryaudit1630,전체 런타임 명령의 카테고리·페이지·스토리 노출·버튼 실행 연결을 검사합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1421,command,system,help
도박분류검수,gamblingcategoryaudit | casinoaudit1631,카지노·비카지노 도박·정부지원금의 명령어 센터 분류와 빠른 이동을 검사합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1454,command,play,gambling
도시부품검수,citypartaudit | cityworkshopaudit,도시 꾸미기 20종의 파일명·라벨·크기·투명도·공방 호환을 검사합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1477,command,world,city_decor
이모지확장설정,reactionexpansionsetup | emojiupgrade,현재 서버에 확장 자동 이모지 프리셋·키워드 규칙과 메시지당 7개 반응을 적용합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1525,command,system,legacy
1631통합검수,v1631audit | 1631audit | 1630통합검수 | v1630audit | 1630audit,v16.3.1 메인 RPG 명령센터·카지노/도박 분리·신규 안내·정부지원금·채집 결과 변화 연결을 검사합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1558,command,play,gambling
스토리나침반,storycompass | storycontinue | continuejourney,현재 시즌·마지막 선택·다음 목표를 표시하고 버튼으로 스토리를 이어갑니다.,apocalypse_bot/commands/v1650_survivor_core_complete.py,187,command,system,legacy
생존허브,survivorhub | survivorhome | survivorcore,스토리·생존 상태·경제·보유 자원과 다음 추천 행동을 통합 표시합니다.,apocalypse_bot/commands/v1650_survivor_core_complete.py,204,command,play,economy
도시작업기록,cityworkshophistory | citydecorhistory,도시 공방에서 배치·삭제·복구한 최근 작업과 부품 변화를 확인합니다.,apocalypse_bot/commands/v1650_survivor_core_complete.py,224,command,world,city_decor
다음행동설정,nextactionsettings | nextactions,핵심 콘텐츠 완료 후 표시되는 다음 행동 버튼을 켜거나 끕니다.,apocalypse_bot/commands/v1650_survivor_core_complete.py,247,command,main,codex
명령건강검진,commandhealth | commandhealthaudit,명령 누락·분류·설명·영문 별칭·중복·이미지 자산과 메뉴 연결 상태를 검사합니다.,apocalypse_bot/commands/v1650_survivor_core_complete.py,296,command,system,legacy
1650통합검수,v1650audit | 1650audit,v16.5 명령 허브·언어 분리·스토리 나침반·생존 허브·도시 공방·다음 행동 연결을 검사합니다.,apocalypse_bot/commands/v1650_survivor_core_complete.py,324,command,world,city_decor
초보생존,첫생존 | 첫생존자여정 | firstsurvival | survivorjourney,버튼으로 가입·시즌 1·탐색·장비·기지까지 진행하고 중간 진행을 저장합니다.,apocalypse_bot/commands/v1660_first_survival_live_qa.py,664,command,main,story1
용어사전,용어설명 | 기능설명 | glossary | termguide,스토리·차원·세력·크루·카지노·도박 등 주요 용어를 짧게 설명합니다.,apocalypse_bot/commands/v1660_first_survival_live_qa.py,682,command,play,casino
결과요약설정,행동결과설정 | resultsummarysettings | resultsummary,명령 완료 뒤 실제 획득·수치 변화·해금 요약을 켜거나 끕니다.,apocalypse_bot/commands/v1660_first_survival_live_qa.py,686,command,system,legacy
추천버튼설정,상황추천설정 | smartrecommendations | recommendationsettings,상태에 따라 달라지는 다음 행동 추천 버튼을 켜거나 끕니다.,apocalypse_bot/commands/v1660_first_survival_live_qa.py,702,command,main,codex
실시간오류센터,라이브오류센터 | liveqacenter | runtimeerrors,실제 명령 실패·버튼 UI 사건·반복 오류와 사건 번호를 통합 표시합니다.,apocalypse_bot/commands/v1660_first_survival_live_qa.py,718,command,main,exploration
경제정산검수,카지노정산검수 | economysettlementaudit | casinosettlementaudit,카지노·도박·경마·정부지원금의 정산·중복 지급·음수 잔액 안전망을 검사합니다.,apocalypse_bot/commands/v1660_first_survival_live_qa.py,725,command,play,gambling
1660통합검수,v1660audit | 1660audit,첫 생존 여정·결과 변화 요약·상황 추천·실시간 오류센터·경제 정산·용어 설명을 검사합니다.,apocalypse_bot/commands/v1660_first_survival_live_qa.py,797,command,play,economy
패치노트,업데이트 | 변경내역,아바돈의 최신·이전 업데이트 기록을 드롭다운으로 확인합니다.,apocalypse_bot/commands/v21_reborn.py,461,command,play,gear
강화정보,,,apocalypse_bot/commands/v21_reborn.py,466,command,play,gear
보호강화,,,apocalypse_bot/commands/v21_reborn.py,487,command,play,gear
강화랭킹,,,apocalypse_bot/commands/v21_reborn.py,525,command,play,collections
장비옵션,,,apocalypse_bot/commands/v21_reborn.py,545,command,play,gear
옵션재설정,,,apocalypse_bot/commands/v21_reborn.py,559,command,play,gear
세트효과,,,apocalypse_bot/commands/v21_reborn.py,583,command,play,gear
심층던전,층던전,,apocalypse_bot/commands/v21_reborn.py,591,command,play,gear
던전기록,,,apocalypse_bot/commands/v21_reborn.py,674,command,play,gear
보스도감,,,apocalypse_bot/commands/v21_reborn.py,686,command,play,gear
생활숙련도,,,apocalypse_bot/commands/v21_reborn.py,699,command,play,gear
종합랭킹,,,apocalypse_bot/commands/v21_reborn.py,711,command,play,collections
거래검색,,,apocalypse_bot/commands/v21_reborn.py,728,command,play,gear
경매등록,,,apocalypse_bot/commands/v21_reborn.py,742,command,play,gear
입찰,,,apocalypse_bot/commands/v21_reborn.py,767,command,play,economy
경매마감,,,apocalypse_bot/commands/v21_reborn.py,798,command,play,gear
거래기록,,,apocalypse_bot/commands/v21_reborn.py,838,command,play,gear
도움말,help,초보 가이드와 카테고리별 명령어 브라우저를 엽니다.,apocalypse_bot/commands/v30_invasion.py,215,command,main,exploration
침공,서버침공 | 침공현황,,apocalypse_bot/commands/v30_invasion.py,234,command,play,combat
참전,침공참가,,apocalypse_bot/commands/v30_invasion.py,264,command,play,combat
침공공격,침공전투,,apocalypse_bot/commands/v30_invasion.py,284,command,play,combat
침공랭킹,침공기여도,,apocalypse_bot/commands/v30_invasion.py,343,command,play,combat
침공기록,,,apocalypse_bot/commands/v30_invasion.py,356,command,play,combat
침공상점,,,apocalypse_bot/commands/v30_invasion.py,369,command,play,combat
침공시작,,,apocalypse_bot/commands/v30_invasion.py,405,command,play,combat
침공종료,,,apocalypse_bot/commands/v30_invasion.py,429,command,play,combat
침공토큰지급,,,apocalypse_bot/commands/v30_invasion.py,438,command,play,combat
퀴즈알림설정,,,apocalypse_bot/commands/v31_quiz_notify.py,205,command,play,party_games
퀴즈알림해제,,,apocalypse_bot/commands/v31_quiz_notify.py,225,command,play,party_games
퀴즈알림상태,,,apocalypse_bot/commands/v31_quiz_notify.py,234,command,play,party_games
rpg,,RPG 시작과 가입 안내를 확인합니다.,apocalypse_bot/commands/v31_quiz_notify.py,249,group,play,party_games
start,시작,,apocalypse_bot/commands/v31_quiz_notify.py,253,command,play,party_games
전투,,,apocalypse_bot/commands/v31_quiz_notify.py,293,command,play,combat
도감,,"수집한 장비, 펫, 몬스터 도감을 확인합니다.",apocalypse_bot/commands/v32_codex_settings_tutorial.py,113,group,main,codex
장비,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,131,command,play,gear
펫,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,140,command,social,companions
몬스터,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,149,command,main,codex
도감보상,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,160,command,main,codex
서버설정,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,179,command,system,server_setup
서버채널,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,203,command,system,server_setup
서버기능,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,225,command,system,server_setup
튜토리얼,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,240,command,main,codex
튜토리얼건너뛰기,,,apocalypse_bot/commands/v32_codex_settings_tutorial.py,261,command,main,codex
스토리,이야기,검은 주파수 스토리를 진행하고 기록을 확인합니다.,apocalypse_bot/commands/v33_story.py,408,group,main,story1
시작,,,apocalypse_bot/commands/v33_story.py,419,command,main,story4
선택,,,apocalypse_bot/commands/v33_story.py,443,command,main,story4
전투,,,apocalypse_bot/commands/v33_story.py,510,command,play,combat
기록,,,apocalypse_bot/commands/v33_story.py,528,command,main,story4
재시작,,,apocalypse_bot/commands/v33_story.py,549,command,main,story4
시세,암시장시세,,apocalypse_bot/commands/v36_gambling_market.py,851,command,play,economy
매수,투자,,apocalypse_bot/commands/v36_gambling_market.py,855,command,play,economy
매도,코인판매,,apocalypse_bot/commands/v36_gambling_market.py,859,command,play,economy
자산,투자자산,,apocalypse_bot/commands/v36_gambling_market.py,873,command,play,economy
암시장기록,투자기록,,apocalypse_bot/commands/v36_gambling_market.py,877,command,play,economy
도박정보,도박도움말,,apocalypse_bot/commands/v36_gambling_market.py,881,command,play,gambling
암시장,도박시장,실시간 시세를 확인하고 암시장 자산을 거래합니다.,apocalypse_bot/commands/v36_gambling_market.py,892,group,play,economy
매수,,식량으로 암시장 종목을 구매합니다.,apocalypse_bot/commands/v36_gambling_market.py,896,command,play,economy
매도,,인수를 생략하면 드롭다운에서 보유 코인을 판매합니다.,apocalypse_bot/commands/v36_gambling_market.py,900,command,play,economy
자산,,보유 종목의 평가금과 손익을 확인합니다.,apocalypse_bot/commands/v36_gambling_market.py,914,command,play,economy
기록,,최근 암시장 매수·매도 기록을 확인합니다.,apocalypse_bot/commands/v36_gambling_market.py,918,command,main,story4
도움말,,기존 도박과 실시간 암시장 명령어를 확인합니다.,apocalypse_bot/commands/v36_gambling_market.py,922,command,main,exploration
탐색,,왼쪽 또는 오른쪽 폐허 통로에 식량을 배팅합니다.,apocalypse_bot/commands/v37_gambling_experience.py,299,command,play,casino
주파수,,세 개의 검은 신호 결과에 식량을 배팅합니다.,apocalypse_bot/commands/v37_gambling_experience.py,363,command,play,casino
룰렛,,남은 약실에 따라 위험도가 올라가는 생존 룰렛입니다.,apocalypse_bot/commands/v37_gambling_experience.py,440,command,play,casino
파산신청,,식량이 마이너스일 때 1시간마다 빚 탕감을 신청합니다.,apocalypse_bot/commands/v37_gambling_experience.py,540,command,play,gambling
도박잔액,도박자금 | 도박통계,현재 식량과 최근·오늘·누적 도박 손익을 확인합니다.,apocalypse_bot/commands/v37_gambling_experience.py,562,command,play,gambling
알바,일하기,하루 40회 폐허 알바를 하며 식량과 알바 경험치를 얻습니다.,apocalypse_bot/commands/v37_gambling_experience.py,584,command,play,life
코인,코인탐색,1분마다 희귀도가 다른 암시장 자산 코인을 탐색합니다. 하루 30회,apocalypse_bot/commands/v37_gambling_experience.py,795,command,play,economy
