name,aliases,section,group,group_ko,help,source,line,kind
항해출발,launchvoyage | startvoyage,world,crew_raid,크루·우주선·공격대,서버 우주선으로 선택한 차원 또는 무작위 차원 항해를 시작합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,751,command
연합망,federationnetwork | servernetwork,world,neon,NEON ABYSS·차원,서버 연합망 참여 상태를 확인하거나 켜고 끕니다.,apocalypse_bot/commands/v1500_neon_abyss.py,765,command
서버연합,serverfederation | federation,world,neon,NEON ABYSS·차원,서버 연합을 만들거나 받은 초대를 승인해 가입합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,772,command
연합초대,federationinvite | inviteserver,world,neon,NEON ABYSS·차원,연합 소유 서버가 연합망을 켠 다른 서버를 ID로 초대합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,789,command
연합순위,federationranking | servernetworkranking,world,neon,NEON ABYSS·차원,연합망에 참여한 서버 연합 순위를 집계합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,798,command
공격대,dimensionraid | abyssraid,world,crew_raid,크루·우주선·공격대,차원 공격대 보스 상태를 표시합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,809,command
공격대소환,summonriftboss,world,crew_raid,크루·우주선·공격대,관리자가 연출형 차원 보스를 소환합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,817,command
공격대참가,joinraid,world,crew_raid,크루·우주선·공격대,현재 차원 공격대에 참가합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,821,command
차원보스공격,riftbossattack | attackriftboss,world,neon,NEON ABYSS·차원,차원 보스의 약점을 공격합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,827,command
보스방어,bossdefend | raiddefend,world,crew_raid,크루·우주선·공격대,공격대 방어 태세로 지원 점수를 올립니다.,apocalypse_bot/commands/v1500_neon_abyss.py,841,command
창작센터,creatorstudio | contentstudio,world,creator,창작센터·콘텐츠 교환,서버 사용자 제작 콘텐츠 현황을 확인합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,848,command
보스제작,createboss | bosscreator,world,crew_raid,크루·우주선·공격대,서버 전용 공격대 보스 초안을 제작합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,853,command
퀘스트제작,createquest,world,creator,창작센터·콘텐츠 교환,검수 가능한 사용자 제작 퀘스트 초안을 만듭니다.,apocalypse_bot/commands/v1500_neon_abyss.py,862,command
콘텐츠공개,publishcontent,world,creator,창작센터·콘텐츠 교환,검수된 사용자 제작 콘텐츠를 서버에 공개합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,869,command
콘텐츠공유,contentsharing | sharecontent,world,creator,창작센터·콘텐츠 교환,서버 제작 콘텐츠의 연합망 공유를 켜거나 끕니다.,apocalypse_bot/commands/v1500_neon_abyss.py,879,command
콘텐츠검색,contentsearch | searchcontent,world,creator,창작센터·콘텐츠 교환,연합망에 공개된 사용자 콘텐츠를 검색합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,885,command
콘텐츠설치,contentinstall | installcontent,world,creator,창작센터·콘텐츠 교환,연합망 공개 콘텐츠를 현재 서버에 복제 설치합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,894,command
콘텐츠교환소,contentexchange | contentmarketplace,world,creator,창작센터·콘텐츠 교환,현재 서버에서 공개한 사용자 콘텐츠를 표시합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,900,command
경기요약,matchsummary | replaysummary,world,neon,NEON ABYSS·차원,최근 공개 기록으로 간단한 경기 요약을 저장합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,905,command
리플레이,replaystudio | replaylist,world,neon,NEON ABYSS·차원,저장된 공개 경기 요약과 명장면을 표시합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,909,command
세계연표,worldtimeline | dimensiontimeline,world,neon,NEON ABYSS·차원,차원 발견·캠페인 결말·보스 격파를 시간순으로 표시합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,914,command
차원계보,dimensionlineage | worldlineage,world,neon,NEON ABYSS·차원,도시의 차원·캠페인·보스 영구 기록을 표시합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,919,command
대화모드,chatmode | conversationmode,world,neon,NEON ABYSS·차원,아바돈 대화를 문맥형 또는 기존 기본형으로 전환합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,925,command
대화상태,chatstatus | conversationstatus,world,neon,NEON ABYSS·차원,문맥형 대화의 언어·보존 시간·기억 상태를 확인합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,934,command
대화기억요약,conversationmemory | chatmemorysummary,world,neon,NEON ABYSS·차원,내 서버 대화·기억 사용 통계를 요약합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,945,command
1500통합검수,v1500audit,world,neon,NEON ABYSS·차원,v15.0 기능·영문 접근·글꼴·자산·상태를 읽기 전용 검사합니다.,apocalypse_bot/commands/v1500_neon_abyss.py,951,command
채집센터,gatheringhub | gatherhub,main,codex,도감·연대기·진행 확인,통합 채집센터를 엽니다.,apocalypse_bot/commands/v1620_living_legends.py,776,command
차원채집,dimensiongather | riftgather,main,codex,도감·연대기·진행 확인,통합 채집센터의 차원 채집을 즉시 진행합니다.,apocalypse_bot/commands/v1620_living_legends.py,781,command
크루채집,crewgather,main,codex,도감·연대기·진행 확인,통합 채집센터의 크루 공동 채집을 즉시 진행합니다.,apocalypse_bot/commands/v1620_living_legends.py,785,command
편의센터,quickhub | conveniencehub,main,codex,도감·연대기·진행 확인,자주 쓰는 기능과 진행 상태를 한 화면에 표시합니다.,apocalypse_bot/commands/v1620_living_legends.py,792,command
내진행,myprogress | continuehub,main,codex,도감·연대기·진행 확인,현재 진행 중인 도시·차원·게임·사건을 요약합니다.,apocalypse_bot/commands/v1620_living_legends.py,805,command
즐겨찾기,favorites | favourites,system,help,명령어·언어·접근성,자주 쓰는 명령을 최대 8개 저장합니다.,apocalypse_bot/commands/v1620_living_legends.py,822,command
최근명령,recentcommands | commandhistory,system,help,명령어·언어·접근성,최근 완료한 명령을 확인합니다.,apocalypse_bot/commands/v1620_living_legends.py,837,command
내전설,mylegend | personallegend,main,codex,도감·연대기·진행 확인,개인 전설과 성향·주요 기록을 확인합니다.,apocalypse_bot/commands/v1620_living_legends.py,846,command
모험연대기,chronicle | adventurechronicle,main,codex,도감·연대기·진행 확인,개인 연대기를 페이지로 확인합니다.,apocalypse_bot/commands/v1620_living_legends.py,859,command
전설카드,legendcard | profilelegend,world,neon,NEON ABYSS·차원,도시·성향·탈것이 포함된 개인 전설 이미지를 만듭니다.,apocalypse_bot/commands/v1620_living_legends.py,866,command
운명,fate | alignment,main,codex,도감·연대기·진행 확인,현재 운명 성향과 누적 선택을 확인합니다.,apocalypse_bot/commands/v1620_living_legends.py,882,command
오늘의사건,todayscene | dailyscene,main,codex,도감·연대기·진행 확인,개인 선택형 일상 사건을 엽니다.,apocalypse_bot/commands/v1620_living_legends.py,888,command
사건선택,scenechoice | chooseevent,main,codex,도감·연대기·진행 확인,오늘의 사건 선택을 확정합니다.,apocalypse_bot/commands/v1620_living_legends.py,904,command
탈것도감,mounts | mountcatalog,world,neon,NEON ABYSS·차원,탈것 8종과 해금 상태를 확인합니다.,apocalypse_bot/commands/v1620_living_legends.py,923,command
탈것탑승,ride | mount,world,neon,NEON ABYSS·차원,해금한 탈것을 대표 탈것으로 설정합니다.,apocalypse_bot/commands/v1620_living_legends.py,935,command
캐릭터꾸미기,characterstyle | avatarstyle,main,codex,도감·연대기·진행 확인,오라·포즈·배경 외형 설정을 확인하거나 변경합니다.,apocalypse_bot/commands/v1620_living_legends.py,950,command
크루합동기,crewcombo | comboskill,main,codex,도감·연대기·진행 확인,크루 역할 조합과 합동기 기록을 확인합니다.,apocalypse_bot/commands/v1620_living_legends.py,965,command
감독센터,directorcenter | eventdirector,main,codex,도감·연대기·진행 확인,관리자용 서버 사건 연출과 안전 설정을 관리합니다.,apocalypse_bot/commands/v1620_living_legends.py,982,command
도시침공,cityinvasion,main,codex,도감·연대기·진행 확인,관리자가 선택형 도시 침공 장면을 시작합니다.,apocalypse_bot/commands/v1620_living_legends.py,1009,command
축제시작,startfestival,main,codex,도감·연대기·진행 확인,관리자가 도시 축제 연출을 시작합니다.,apocalypse_bot/commands/v1620_living_legends.py,1013,command
서버엔딩,serverending,main,codex,도감·연대기·진행 확인,관리자가 서버 시즌 엔딩 장면을 시작합니다.,apocalypse_bot/commands/v1620_living_legends.py,1017,command
명령어UI검수,helpuiaudit | commandcenteraudit,main,codex,도감·연대기·진행 확인,새 명령어 센터의 카테고리·페이지·버튼 구성을 검사합니다.,apocalypse_bot/commands/v1620_living_legends.py,1049,command
초기기능검수,legacyfeatureaudit | corefeatureaudit,main,codex,도감·연대기·진행 확인,초기 핵심 기능이 삭제되지 않았는지 검사합니다.,apocalypse_bot/commands/v1620_living_legends.py,1061,command
1620통합검수,v1620audit | livinglegendsaudit,main,codex,도감·연대기·진행 확인,v16.2 기능과 기존 기능·언어·명령 충돌을 검사합니다.,apocalypse_bot/commands/v1620_living_legends.py,1067,command
이미지검수,visualaudit1621 | fontaudit,system,audit,검수·진단·오류,한글 폰트와 정보 이미지 렌더러 상태를 검사합니다.,apocalypse_bot/commands/v1621_visual_command_hotfix.py,688,command
1621통합검수,v1621audit | 1621audit,system,audit,검수·진단·오류,v16.2.1 이미지·명령어·홈페이지 패치 연결을 검사합니다.,apocalypse_bot/commands/v1621_visual_command_hotfix.py,712,command
명령어전수검수,fullcommandaudit | commandregistryaudit1630,system,help,명령어·언어·접근성,전체 런타임 명령의 카테고리·페이지·스토리 노출·버튼 실행 연결을 검사합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1155,command
도시부품검수,citypartaudit | cityworkshopaudit,world,city_decor,도시 꾸미기·공방,도시 꾸미기 20종의 파일명·라벨·크기·투명도·공방 호환을 검사합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1185,command
이모지확장설정,reactionexpansionsetup | emojiupgrade,system,auto_emoji,자동 이모지·반응,현재 서버에 확장 자동 이모지 프리셋·키워드 규칙과 메시지당 7개 반응을 적용합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1233,command
1630통합검수,v1630audit | 1630audit,system,auto_emoji,자동 이모지·반응,v16.3.0 메인 RPG 명령센터·도시 공방·정보 버튼·자동 이모지 연결을 검사합니다.,apocalypse_bot/commands/v1630_core_rpg_command_city_overhaul.py,1266,command
패치노트,업데이트 | 변경내역,play,gear,상점·장비·강화·제작,아바돈의 최신·이전 업데이트 기록을 드롭다운으로 확인합니다.,apocalypse_bot/commands/v21_reborn.py,461,command
강화정보,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,466,command
보호강화,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,487,command
강화랭킹,,play,collections,수집·꾸미기·보상,,apocalypse_bot/commands/v21_reborn.py,525,command
장비옵션,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,545,command
옵션재설정,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,559,command
세트효과,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,583,command
심층던전,층던전,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,591,command
던전기록,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,674,command
보스도감,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,686,command
생활숙련도,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,699,command
종합랭킹,,play,collections,수집·꾸미기·보상,,apocalypse_bot/commands/v21_reborn.py,711,command
거래검색,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,728,command
경매등록,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,742,command
입찰,,play,economy,경제·거래·사업,,apocalypse_bot/commands/v21_reborn.py,767,command
경매마감,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,798,command
거래기록,,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v21_reborn.py,838,command
도움말,help,play,combat,전투·보스·던전,초보 가이드와 카테고리별 명령어 브라우저를 엽니다.,apocalypse_bot/commands/v30_invasion.py,215,command
